EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,cov
68,1.56704329806786e+18,112,36989158.0862724,36,-14902495.48113,13094645.9253179,34046468.3788236,4,0.000392444773356916,0.704531924496
68,1.56704329806786e+18,113,38367527.4403514,28,-26111185.048601,19915101.7490973,-14298563.5685446,4,0.000392444773356916,1.2560357329
68,1.56704329806786e+18,114,36945180.2147994,30,-2119687.21466406,32038343.8508536,-2304875.0994274,4,0.000392444773356916,0.8627437456
68,1.56704329806786e+18,115,37453325.6787467,30,2109748.91573575,18522692.9391453,33072252.6883459,4,0.000392444773356916,0.765040611556
68,1.56704329806786e+18,121,37974872.6378809,26,-8661062.20384359,28283358.6504535,-14513626.3844493,4,0.000392444773356916,1.1901500836
68,1.56704329806786e+18,132,21912230.6698545,36,-12387838.2159249,9546225.34505233,17694656.4051393,4,0.000392444773356916,0.629985088656
68,1.56704329806786e+18,133,25434733.2281695,24,-16122470.7765121,-10451012.7385369,24444729.5454925,4,0.000392444773356916,1.9315162441
68,1.56704329806786e+18,135,22766818.4299378,28,-881245.35233717,18235806.1094758,1991593.82190294,4,0.000392444773356916,0.834878756089
69,1.56704329908566e+18,1,21818310.8828801,25,-13409678.6441427,12344550.6625552,-5089830.73985706,1,0.000392986322865482,1.02657424
69,1.56704329908566e+18,7,21195253.318805,31,-1216770.00127499,10490779.5778123,18869910.2197135,1,0.000392986322865482,0.697599130176
69,1.56704329908566e+18,8,21185771.0006461,34,-9548933.45424839,4911549.80614047,21576845.4751735,1,0.000392986322865482,0.718924235236
69,1.56704329908566e+18,9,23023407.3142931,11,5810808.27790959,15764130.0810703,-3266477.63180627,1,0.000392986322865482,-1
69,1.56704329908566e+18,16,24311679.7315339,10,-25148296.8943806,-9563376.62626622,11202208.0763785,1,0.000392986322865482,-1
69,1.56704329908566e+18,21,20718115.5203674,35,-17299223.3688768,10265668.1089134,4498491.64201223,1,0.000392986322865482,0.726144283881
69,1.56704329908566e+18,22,24882336.633395,25,-18094879.4244328,1028579.95596307,-14778988.0300232,1,0.000392986322865482,5.0397556036
69,1.56704329908566e+18,106,37385619.0736194,34,-34628175.9902315,14846445.992594,1715852.71686754,4,0.000392986322865482,0.920093416225
69,1.56704329908566e+18,108,36504218.3968921,37,-15019116.9559935,29829448.0452387,689615.543517314,4,0.000392986322865482,0.722061466564
69,1.56704329908566e+18,110,39368490.9455711,28,21652410.0709096,26320894.8717126,400973.221516535,4,0.000392986322865482,1.7843082084
69,1.56704329908566e+18,112,36989282.7473299,36,-14903575.9572779,13094386.9347122,34046141.2175862,4,0.000392986322865482,0.704456383761
69,1.56704329908566e+18,113,38367354.7010906,28,-26110919.3537859,19916626.4947714,-14296175.1107154,4,0.000392986322865482,1.2557667721
69,1.56704329908566e+18,114,36945595.9442119,30,-2118440.81569695,32038159.1128215,-2307370.60683688,4,0.000392986322865482,0.862723311241
69,1.56704329908566e+18,115,37453471.1143047,31,2108864.90568487,18522003.5974178,33072923.4110855,4,0.000392986322865482,0.764963642884
69,1.56704329908566e+18,121,37975344.1958462,26,-8659963.77233648,28282657.7691174,-14515859.8264543,4,0.000392986322865482,1.1901937216
69,1.56704329908566e+18,132,21912608.193197,36,-12387831.5371347,9544371.07267747,17696863.3061551,4,0.000392986322865482,0.629935879225
69,1.56704329908566e+18,133,25435462.5361645,23,-16122347.2555576,-10453629.1124072,24444726.2414505,4,0.000392986322865482,1.9319332036
69,1.56704329908566e+18,135,22766645.6776327,29,-881361.644583026,18235749.7425466,1994706.76683964,4,0.000392986322865482,0.834696022689
70,1.56704330107225e+18,1,21817473.2826486,22,-13411060.4992625,12345494.3335869,-5083612.44785097,1,0.000394167786716966,1.0259866681
70,1.56704330107225e+18,4,23753188.3378043,19,-3556441.96897724,12507479.1038627,-12747493.8357827,1,0.000394167786716966,2.2432251076
70,1.56704330107225e+18,7,21194741.1643802,32,-1219889.50252347,10493805.8593743,18866083.026528,1,0.000394167786716966,0.697345245184
70,1.56704330107225e+18,8,21186826.3490295,32,-9550980.17678618,4906858.13530629,21579373.292358,1,0.000394167786716966,0.718902190161
70,1.56704330107225e+18,9,23024505.7956786,20,5809823.1879977,15763237.4013756,-3272631.73854352,1,0.000394167786716966,1.4753260369
70,1.56704330107225e+18,16,24312662.5092425,16,-25150614.3037439,-9564386.45942792,11196524.8097474,1,0.000394167786716966,2.4489433081
70,1.56704330107225e+18,21,20718135.0506557,33,-17299396.2342276,10264801.2183979,4504840.87833385,1,0.000394167786716966,0.725868216441
70,1.56704330107225e+18,22,24882046.2519018,26,-18099057.32339,1027762.22277949,-14774948.4599439,1,0.000394167786716966,5.0363887561
70,1.56704330107225e+18,106,37385939.088839,33,-34628167.7509658,14846456.6846861,1715867.59110876,4,0.000394167786716966,0.919920765625
70,1.56704330107225e+18,108,36504527.5843921,33,-15019118.3693717,29829451.8293099,689756.427704759,4,0.000394167786716966,0.721896626025
70,1.56704330107225e+18,112,36989530.2058899,32,-14905736.1342335,13093869.7945623,34045487.631248,4,0.000394167786716966,0.704310349824
70,1.56704330107225e+18,113,38367008.6522798,26,-26110386.409951,19919676.2387705,-14291396.6960455,4,0.000394167786716966,1.2552513444
70,1.56704330107225e+18,114,36946420.6706005,28,-2115947.20682628,32037789.4428064,-2312360.31025564,4,0.000394167786716966,0.862689873721
70,1.56704330107225e+18,115,37453762.0699957,30,2107097.47587355,18520625.6722645,33074265.6105134,4,0.000394167786716966,0.764818462521
70,1.56704330107225e+18,121,37976288.532968,22,-8657766.3233015,28281255.8833464,-14520325.2025346,4,0.000394167786716966,1.190281
70,1.56704330107225e+18,132,21913363.5658718,31,-12387817.6254549,9540662.13724949,17701277.4637252,4,0.000394167786716966,0.629842227876
70,1.56704330107225e+18,133,25436924.9294822,19,-16122099.8484755,-10458861.518272,24444719.6195812,4,0.000394167786716966,1.9327116484
70,1.56704330107225e+18,135,22766310.6483385,21,-881593.339313732,18235636.3320839,2000933.87813686,4,0.000394167786716966,0.834343403776
71,1.56704330208532e+18,1,21817054.5080516,20,-13411750.3196803,12345965.5372713,-5080502.67267681,1,0.000394707775259465,1.0257030729
71,1.56704330208532e+18,4,23753896.1911008,20,-3557208.15429221,12505828.5128834,-12749890.8584572,1,0.000394707775259465,2.24370441
71,1.56704330208532e+18,7,21194486.410786,32,-1221448.21600558,10495318.6169272,18864169.2955901,1,0.000394707775259465,0.697221660004
71,1.56704330208532e+18,8,21187360.1496243,35,-9552003.14304679,4904511.92483626,21580636.9708624,1,0.000394707775259465,0.718893711376
71,1.56704330208532e+18,9,23025052.170941,20,5809331.08341251,15762790.3141905,-3275708.22353341,1,0.000394707775259465,1.4754717961
71,1.56704330208532e+18,16,24313152.8321511,16,-25151771.851661,-9564891.37132323,11193683.2876595,1,0.000394707775259465,2.4492563001
71,1.56704330208532e+18,21,20718144.543235,34,-17299481.6582645,10264367.0542282,4508015.81453662,1,0.000394707775259465,0.72573361
71,1.56704330208532e+18,22,24881898.4319815,26,-18101145.2398521,1027353.30356216,-14772927.7282467,1,0.000394707775259465,5.0347281924
71,1.56704330208532e+18,106,37386098.371629,31,-34628162.9464976,14846461.7832392,1715875.44302136,4,0.000394707775259465,0.919838282724
71,1.56704330208532e+18,108,36504681.7166619,33,-15019118.3914592,29829453.4741773,689827.292779989,4,0.000394707775259465,0.721818460801
71,1.56704330208532e+18,112,36989654.9062769,32,-14906815.5965629,13093611.2159859,34045160.9978922,4,0.000394707775259465,0.7042398561
71,1.56704330208532e+18,113,38366835.995061,26,-26110118.9225184,19921200.8079832,-14289006.9474954,4,0.000394707775259465,1.2550048729
71,1.56704330208532e+18,114,36946835.9102776,27,-2114699.75857846,32037604.0817899,-2314854.71444587,4,0.000394707775259465,0.862675012809
71,1.56704330208532e+18,115,37453908.6788204,29,2106214.29457927,18519936.6598253,33074936.8789318,4,0.000394707775259465,0.764748501001
71,1.56704330208532e+18,121,37976761.5469973,21,-8656667.06739728,28280554.4498969,-14522557.3448441,4,0.000394707775259465,1.1903464609
71,1.56704330208532e+18,132,21913742.8516184,24,-12387810.1542138,9538807.04524155,17703484.5119277,4,0.000394707775259465,0.629799372801
71,1.56704330208532e+18,133,25437654.3006369,18,-16121975.7239268,-10461477.9792241,24444716.0934939,4,0.000394707775259465,1.9331287369
71,1.56704330208532e+18,135,22766144.8713083,34,-881708.503473305,18235578.8595065,2004047.83615902,4,0.000394707775259465,0.834168035584
72,1.56704330308686e+18,1,21816632.8373033,21,-13412439.7734536,12346436.327349,-5077392.73755705,1,0.000395239147399085,1.0254195169
72,1.56704330308686e+18,4,23754609.7381111,22,-3557974.44329941,12504177.5220008,-12752287.5589934,1,0.000395239147399085,2.2441837636
72,1.56704330308686e+18,7,21194229.0180774,33,-1223006.60947279,10496831.126609,18862255.2156736,1,0.000395239147399085,0.697099755625
72,1.56704330308686e+18,8,21187889.6100979,31,-9553026.21740281,4902165.47203152,21581900.2365321,1,0.000395239147399085,0.718888624129
72,1.56704330308686e+18,9,23025593.1980029,23,5808838.90093772,15762342.7364945,-3278784.5889958,1,0.000395239147399085,1.4756418576
72,1.56704330308686e+18,16,24313640.1277155,15,-25152928.9997677,-9565396.27247165,11190841.5803385,1,0.000395239147399085,2.4495693121
72,1.56704330308686e+18,21,20718154.2407035,34,-17299566.78135,10263932.4184355,4511190.70322869,1,0.000395239147399085,0.725600719684
72,1.56704330308686e+18,22,24881748.3512869,25,-18103232.8389799,1026944.35690193,-14770906.6249433,1,0.000395239147399085,5.0330679025
72,1.56704330308686e+18,106,37386257.3872861,32,-34628158.056883,14846466.7244747,1715883.31201835,4,0.000395239147399085,0.9197577216
72,1.56704330308686e+18,108,36504835.912829,33,-15019118.3285562,29829454.9619436,689898.180398771,4,0.000395239147399085,0.721740299809
72,1.56704330308686e+18,112,36989776.3075441,29,-14907895.0128536,13093352.6394232,34044834.2116324,4,0.000395239147399085,0.7041727225
72,1.56704330308686e+18,113,38366659.9826827,31,-26109851.1294901,19922725.1829913,-14286617.0975671,4,0.000395239147399085,1.2547360225
72,1.56704330308686e+18,114,36947254.6568263,28,-2113452.25257545,32037418.3777841,-2317349.07970225,4,0.000395239147399085,0.862663867209
72,1.56704330308686e+18,115,37454054.6465223,30,2105331.09763697,18519247.6218381,33075608.0003744,4,0.000395239147399085,0.7646802916
72,1.56704330308686e+18,121,37977233.321862,19,-8655567.8286705,28279852.6970981,-14524789.3827744,4,0.000395239147399085,1.1903901025
72,1.56704330308686e+18,132,21914121.6882678,22,-12387802.7108314,9536951.54476042,17705691.2802553,4,0.000395239147399085,0.629758106329
72,1.56704330308686e+18,133,25438384.3174732,16,-16121851.690121,-10464094.6044159,24444712.1645281,4,0.000395239147399085,1.9335180601
72,1.56704330308686e+18,135,22765975.3991511,34,-881823.583639911,18235520.8830428,2007161.80296087,4,0.000395239147399085,0.833994512289
73,1.5670433040407e+18,1,21816207.9681817,23,-13413129.2327978,12346906.6490485,-5074283.03391138,1,0.000395786548715687,1.0251360001
73,1.5670433040407e+18,4,23755318.218244,22,-3558741.20823944,12502526.0764882,-12754684.3287827,1,0.000395786548715687,2.2446631684
73,1.5670433040407e+18,7,21193977.50432,33,-1224565.05505908,10498343.3335946,18860340.3955146,1,0.000395786548715687,0.696977861904
73,1.5670433040407e+18,8,21188414.6366074,23,-9554049.7720408,4899818.72223694,21583162.6979851,1,0.000395786548715687,0.7188835369
73,1.5670433040407e+18,9,23026103.0162156,28,5808346.26830015,15761894.6135586,-3281861.22648759,1,0.000395786548715687,1.4757876324
73,1.5670433040407e+18,16,24314125.4939434,18,-25154086.1202093,-9565901.21763073,11187999.2964989,1,0.000395786548715687,2.4499136484
73,1.5670433040407e+18,21,20718164.2249748,35,-17299651.9757223,10263497.2562787,4514365.15298442,1,0.000395786548715687,0.725469545025
73,1.5670433040407e+18,106,37386416.7072842,32,-34628153.4543117,14846471.4536712,1715890.80674321,4,0.000395786548715687,0.919679082001
73,1.5670433040407e+18,107,37431684.6163986,32,4089081.25980347,32233695.6660189,103886.798089036,4,0.000395786548715687,0.914756432041
73,1.5670433040407e+18,108,36504990.11277,33,-15019118.5528522,29829456.2378873,689968.699204253,4,0.000395786548715687,0.721663842064
73,1.5670433040407e+18,112,36989899.3257582,26,-14908974.7552545,13093094.0101628,34044506.8811192,4,0.000395786548715687,0.7041055921
73,1.5670433040407e+18,113,38366483.8404855,32,-26109583.4030641,19924249.3090252,-14284227.5376553,4,0.000395786548715687,1.2544896016
73,1.5670433040407e+18,114,36947666.8936071,23,-2112205.06099271,32037232.2760654,-2319843.79745129,4,0.000395786548715687,0.8626508641
73,1.5670433040407e+18,115,37454201.4584423,30,2104447.5128803,18518558.5035995,33076278.5834778,4,0.000395786548715687,0.764612085241
73,1.5670433040407e+18,121,37977707.6928234,20,-8654468.97934874,28279150.5702525,-14527021.7076411,4,0.000395786548715687,1.1904337449
73,1.5670433040407e+18,132,21914501.8485156,21,-12387795.667534,9535095.58113624,17707897.3772981,4,0.000395786548715687,0.629718428304
73,1.5670433040407e+18,133,25439113.1344027,16,-16121728.1192497,-10466711.4485251,24444707.4413276,4,0.000395786548715687,1.9339352356
73,1.5670433040407e+18,135,22765805.3361648,37,-881938.952051224,18235462.3479732,2010275.38709664,4,0.000395786548715687,0.833821007044
74,1.56704330507472e+18,1,21815789.0120879,24,-13413818.8417712,12347377.09159,-5071173.32746632,1,0.000396308986732653,1.0248525225
74,1.56704330507472e+18,4,23756032.298714,23,-3559508.59316226,12500874.7657438,-12757080.9332541,1,0.000396308986732653,2.2451426244
74,1.56704330507472e+18,7,21193721.5098875,34,-1226123.69686103,10499855.8271601,18858425.0695195,1,0.000396308986732653,0.696860987524
74,1.56704330507472e+18,8,21188957.3422716,22,-9555073.95093574,4897472.26497784,21584424.5895371,1,0.000396308986732653,0.7188835369
74,1.56704330507472e+18,9,23026634.6325511,35,5807853.04149242,15761446.5347792,-3284937.90096389,1,0.000396308986732653,1.4759334144
74,1.56704330507472e+18,16,24314607.5724073,24,-25155243.3570053,-9566405.6175557,11185156.6706229,1,0.000396308986732653,2.4502580089
74,1.56704330507472e+18,21,20718174.4298549,36,-17299737.3854838,10263062.157023,4517539.39817044,1,0.000396308986732653,0.7253417889
74,1.56704330507472e+18,106,37386576.3618537,32,-34628149.2828381,14846476.5601136,1715898.16163024,4,0.000396308986732653,0.919602363681
74,1.56704330507472e+18,107,37431845.2445784,30,4089076.35549542,32233699.670064,103897.621801521,4,0.000396308986732653,0.9146818321
74,1.56704330507472e+18,108,36505144.6433737,30,-15019119.2084016,29829457.8912933,690039.083630341,4,0.000396308986732653,0.721590786225
74,1.56704330507472e+18,112,36990033.8733001,22,-14910054.9677608,13092835.9175037,34044179.2407994,4,0.000396308986732653,0.704043499329
74,1.56704330507472e+18,113,38366309.9532328,32,-26109315.8873026,19925773.7753257,-14281838.0333573,4,0.000396308986732653,1.2542432049
74,1.56704330507472e+18,114,36948078.3651821,29,-2110958.32793564,32037046.365926,-2322338.63319711,4,0.000396308986732653,0.862641576225
74,1.56704330507472e+18,115,37454345.805164,29,2103563.39626431,18517869.8944013,33076948.86268,4,0.000396308986732653,0.764547379456
74,1.56704330507472e+18,121,37978178.8219135,20,-8653370.66348868,28278448.6586463,-14529254.0850414,4,0.000396308986732653,1.1904773881
74,1.56704330507472e+18,132,21914880.1847524,19,-12387789.1684128,9533239.74367524,17710103.0374731,4,0.000396308986732653,0.629681925625
74,1.56704330507472e+18,133,25439843.4096965,16,-16121605.1553709,-10469327.9221836,24444702.1583268,4,0.000396308986732653,1.9343524561
74,1.56704330507472e+18,135,22765633.8460985,32,-882054.752810878,18235403.8435833,2013388.82295209,4,0.000396308986732653,0.833651172025
75,1.56704330607689e+18,1,21815368.5014296,26,-13414508.5414397,12347846.8029717,-5068064.43213917,1,0.000396818501166984,901.02629241
75,1.56704330607689e+18,4,23756748.1080831,24,-3560276.53912462,12499222.7378378,-12759478.1863157,1,0.000396818501166984,2.2456221316
75,1.56704330607689e+18,7,21193467.7471868,33,-1227682.47585592,10501367.7552485,18856508.423841,1,0.000396818501166984,0.696745792369
75,1.56704330607689e+18,8,21189490.2136313,19,-9556098.69520183,4895125.24814264,21585685.0973493,1,0.000396818501166984,0.7188835369
75,1.56704330607689e+18,9,23027184.7176397,36,5807359.2794447,15760997.6482201,-3288015.42632184,1,0.000396818501166984,1.4761035025
75,1.56704330607689e+18,16,24315088.6651732,29,-25156400.6511303,-9566910.32424314,11182312.8888647,1,0.000396818501166984,2.4505710849
75,1.56704330607689e+18,21,20718185.5545247,36,-17299822.9517062,10262626.2686868,4520712.62478279,1,0.000396818501166984,0.725214044025
75,1.56704330607689e+18,106,37386736.6519964,36,-34628145.4834857,14846481.1918394,1715904.56275107,4,0.000396818501166984,0.919525648561
75,1.56704330607689e+18,107,37431999.1452769,31,4089071.07907489,32233703.2000122,103907.500332629,4,0.000396818501166984,0.914609147904
75,1.56704330607689e+18,108,36505299.3947784,29,-15019120.2362281,29829459.0701992,690108.519748363,4,0.000396818501166984,0.721519432929
75,1.56704330607689e+18,109,38459034.2541784,30,-39896406.9494681,4810645.76192244,1776904.72721735,4,0.000396818501166984,1.3311390625
